,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
277,0.3055461883544922,0.11595921516418457,0.8981636060100167,0.9749556198184843,50,0.6,55,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 55}",169,0.9368131868131868,0.9699930216329379,0.8342541436464088,0.9825783972125436,0.9331476323119777,0.9659248956884562,0.9131652661064426,0.9791666666666666,0.8732394366197183,0.9771151178918169,0.007243099971473325,0.0003227811211041675,0.03920855095990504,0.006110391832764174
278,0.29528055191040037,0.11214137077331543,0.894268224819143,0.9788471616504946,50,0.6,60,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 60}",190,0.9120879120879121,0.9832519190509421,0.8314917127071824,0.972822299651568,0.9220055710306406,0.972183588317107,0.9215686274509803,0.9701388888888889,0.8845070422535212,0.9958391123439667,0.011928014049381186,0.006604956489991857,0.03433353672300463,0.009640170769153963
279,0.30836215019226076,0.11364068984985351,0.8914858096828047,0.9699613740627919,50,0.6,64,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 0.6, 'filter__n': 64}",199,0.9203296703296703,0.9644103279832519,0.8812154696132597,0.9825783972125436,0.9136490250696379,0.9777468706536857,0.9215686274509803,0.9763888888888889,0.819718309859155,0.9486823855755895,0.013515629399199711,0.007334637794387925,0.038538218124731204,0.01220430777048461
280,0.2742713451385498,0.11835875511169433,0.20534223706176963,0.22031523861644323,50,1,2,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 2}",416,0.29945054945054944,0.33705512909979063,0.1464088397790055,0.17212543554006968,0.1894150417827298,0.20931849791376914,0.1876750700280112,0.1986111111111111,0.2028169014084507,0.18446601941747573,0.008444297554806777,0.00891245138682665,0.051064148103579024,0.059712014075274315
281,0.2821742057800293,0.11515259742736816,0.4991652754590985,0.5451420641987161,50,1,5,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 5}",369,0.42857142857142855,0.4577808792742498,0.3867403314917127,0.5602787456445993,0.5654596100278552,0.564673157162726,0.5770308123249299,0.5868055555555556,0.5408450704225352,0.5561719833564494,0.011898545565297337,0.004147437668165423,0.07733901863548104,0.04494455468160143
282,0.2841488838195801,0.12086071968078613,0.7306622148024485,0.79908150277057,50,1,10,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 10}",334,0.760989010989011,0.787857641311933,0.7292817679558011,0.848780487804878,0.6044568245125348,0.6815020862308763,0.7675070028011205,0.8097222222222222,0.7915492957746478,0.8675450762829403,0.012544343669585236,0.006491633940267768,0.06611172710503102,0.06514809157884881
283,0.3038167953491211,0.11922669410705566,0.8564273789649416,0.9519639818822168,50,1,15,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 15}",283,0.8516483516483516,0.9239357990230286,0.8093922651933702,0.9407665505226481,0.8690807799442897,0.9638386648122392,0.8571428571428571,0.9520833333333333,0.895774647887324,0.9791955617198336,0.014255097806711524,0.01208387612190464,0.028075363064206715,0.01893960286463415
284,0.30155215263366697,0.1118772029876709,0.862548692264886,0.9600397942078626,50,1,20,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 20}",273,0.8818681318681318,0.9413817166782973,0.8204419889502762,0.9491289198606272,0.8467966573816156,0.9541029207232267,0.8879551820728291,0.9770833333333333,0.8760563380281691,0.978502080443828,0.013912229158276354,0.002246206393677729,0.025428609956773957,0.0150582584774812
285,0.301809024810791,0.1150099754333496,0.8720089037284363,0.9621342336254897,50,1,25,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 25}",260,0.8736263736263736,0.9323098394975575,0.8232044198895028,0.972822299651568,0.8913649025069638,0.9603616133518776,0.8907563025210085,0.9729166666666667,0.8816901408450705,0.9722607489597781,0.012708955509087893,0.0018068617691131591,0.025368062839937824,0.015656810647213606
286,0.29682211875915526,0.11604871749877929,0.9037284362826934,0.9728729539333077,50,1,30,"{'NN__hidden_layer_sizes': 50, 'NN__learning_rate_init': 1, 'filter__n': 30}",146,0.9313186813186813,0.9734822051639916,0.8591160220994475,0.9714285714285714,0.9192200557103064,0.978442280945758,0.9495798319327731,0.9694444444444444,0.8591549295774648,0.9715672676837726,0.009782005261944471,0.00047347671862160744,0.03759292139946249,0.003063799117146474
