,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_clf__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
188,0.04923081398010254,0.00030074119567871096,0.9194805194805195,0.9540043290043292,"(25, 25)",0.06,10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 10}",134,0.9437229437229437,0.9404761904761905,0.9545454545454546,0.9534632034632035,0.9264069264069265,0.954004329004329,0.8982683982683982,0.9621212121212122,0.8744588744588745,0.95995670995671,0.004905943295381137,0.00024555417344847345,0.02946904316037665,0.00754477275235213
189,0.04582743644714356,0.0005015373229980469,0.9112554112554112,0.9474025974025976,"(25, 25)",0.06,11,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 11}",165,0.9458874458874459,0.9426406926406926,0.935064935064935,0.9204545454545454,0.9242424242424242,0.9561688311688312,0.8463203463203464,0.9491341991341992,0.9047619047619048,0.9686147186147186,0.009451514931712864,3.8738433859996607e-07,0.03519563051805685,0.015991701761071123
190,0.04152698516845703,0.00040149688720703125,0.9203463203463204,0.9493506493506494,"(25, 25)",0.06,12,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 12}",126,0.9264069264069265,0.9426406926406926,0.9372294372294372,0.9393939393939394,0.9632034632034632,0.9702380952380952,0.9004329004329005,0.9431818181818182,0.8744588744588745,0.9512987012987013,0.010260421175910736,0.00020075053895776478,0.03053099165801808,0.011156113770434316
191,0.04141249656677246,0.00020051002502441406,0.9199134199134199,0.9623376623376624,"(25, 25)",0.06,13,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 13}",129,0.961038961038961,0.9751082251082251,0.8874458874458875,0.9242424242424242,0.9567099567099567,0.9686147186147186,0.8831168831168831,0.9778138528138528,0.9112554112554112,0.9659090909090909,0.013660305583577913,0.0004010200500488281,0.03325171319423641,0.019524361440063767
192,0.03376679420471192,0.0,0.9346320346320346,0.95995670995671,"(25, 25)",0.06,14,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 14}",63,0.9653679653679653,0.9659090909090909,0.9696969696969697,0.9751082251082251,0.9307359307359307,0.9329004329004329,0.8787878787878788,0.9523809523809523,0.9285714285714286,0.9734848484848485,0.01035321992271046,0.0,0.03269473175497698,0.015731776844451123
193,0.0457733154296875,0.00040116310119628904,0.9303030303030303,0.9706709956709958,"(25, 25)",0.06,15,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 15}",83,0.9588744588744589,0.9767316017316018,0.9718614718614719,0.9659090909090909,0.9632034632034632,0.9691558441558441,0.8658008658008658,0.9696969696969697,0.8917748917748918,0.9718614718614719,0.004717676510891938,0.00020058162853122015,0.04305999480799378,0.0035796180537968156
194,0.04943175315856933,0.00040111541748046877,0.945021645021645,0.9731601731601731,"(25, 25)",0.06,16,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 16}",17,0.9696969696969697,0.9642857142857143,0.948051948051948,0.9702380952380952,0.9545454545454546,0.9821428571428571,0.935064935064935,0.9729437229437229,0.9177489177489178,0.9761904761904762,0.008802318266899365,0.00020055776542557568,0.017616441514611097,0.005953364735703471
195,0.03590679168701172,0.0005064010620117188,0.932034632034632,0.9626623376623377,"(25, 25)",0.06,17,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 17}",73,0.9718614718614719,0.9707792207792207,0.9675324675324676,0.9621212121212122,0.8982683982683982,0.952922077922078,0.9004329004329005,0.95995670995671,0.922077922077922,0.9675324675324676,0.007950759357231675,1.134631988954824e-05,0.03188804651203966,0.006198190936483254
196,0.047726917266845706,0.0005014896392822266,0.9545454545454546,0.9722943722943723,"(25, 25)",0.06,18,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 18}",1,0.9783549783549783,0.9686147186147186,0.9783549783549783,0.9767316017316018,0.9632034632034632,0.9648268398268398,0.9502164502164502,0.9826839826839827,0.9025974025974026,0.9686147186147186,0.007742961282200909,2.4314019744838644e-07,0.028021735641008214,0.006488092981524641
197,0.04823412895202637,0.0004000663757324219,0.9294372294372294,0.9582251082251082,"(25, 25)",0.06,19,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'clf__n_components': 19}",87,0.9004329004329005,0.9053030303030303,0.974025974025974,0.9621212121212122,0.9653679653679653,0.9788961038961039,0.8852813852813853,0.9707792207792207,0.922077922077922,0.974025974025974,0.01170823840855356,0.00020004230951328696,0.03499806568209129,0.02702032243060155
198,0.04642891883850098,0.0004063129425048828,0.6147186147186147,0.6476190476190476,"(25, 25)",0.1,2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 2}",494,0.6774891774891775,0.6688311688311688,0.6515151515151515,0.6563852813852814,0.6385281385281385,0.5984848484848485,0.5822510822510822,0.6623376623376623,0.5238095238095238,0.6520562770562771,0.010026821062074856,0.0002034179939653671,0.05509922970284784,0.025208320410668967
199,0.03820147514343262,0.0005014419555664062,0.7826839826839826,0.8111471861471861,"(25, 25)",0.1,3,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 3}",416,0.8051948051948052,0.8257575757575758,0.7640692640692641,0.7824675324675324,0.7857142857142857,0.8106060606060606,0.8246753246753247,0.8262987012987013,0.7337662337662337,0.8106060606060606,0.008691358292248852,1.784161275279017e-07,0.03168168738273938,0.015913139632651802
200,0.03880314826965332,0.0005013465881347657,0.812987012987013,0.843939393939394,"(25, 25)",0.1,4,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 4}",373,0.8441558441558441,0.8354978354978355,0.8484848484848485,0.8382034632034632,0.8008658008658008,0.8344155844155844,0.7575757575757576,0.8446969696969697,0.8138528138528138,0.8668831168831169,0.008247478281391983,1.784161275279017e-07,0.033014157515043496,0.012015424268183241
201,0.04772696495056152,0.00030074119567871096,0.8380952380952381,0.874134199134199,"(25, 25)",0.1,5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 5}",333,0.8571428571428571,0.8668831168831169,0.8571428571428571,0.8582251082251082,0.8203463203463204,0.8858225108225108,0.8376623376623377,0.8782467532467533,0.8181818181818182,0.8814935064935064,0.00867436412441382,0.00024555417344847345,0.016955113443780166,0.01013278346384885
202,0.05294589996337891,0.0005019187927246093,0.835930735930736,0.8885281385281385,"(25, 25)",0.1,6,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 6}",337,0.8744588744588745,0.8798701298701299,0.8722943722943723,0.8852813852813853,0.8311688311688312,0.8777056277056277,0.7943722943722944,0.9155844155844156,0.8073593073593074,0.8841991341991342,0.016868451936264437,1.0704967651674103e-06,0.03278059743314728,0.013808777409295751
203,0.04121122360229492,0.0004010200500488281,0.8502164502164502,0.8823593073593073,"(25, 25)",0.1,7,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 7}",310,0.8528138528138528,0.8658008658008658,0.8852813852813853,0.8928571428571429,0.8593073593073594,0.8917748917748918,0.7987012987012987,0.8717532467532467,0.854978354978355,0.8896103896103896,0.006397208936695022,0.00020051005337382694,0.028268099943401764,0.011296959610995593
204,0.04181127548217774,0.0005014896392822266,0.8735930735930736,0.9160173160173162,"(25, 25)",0.1,8,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 8}",267,0.8787878787878788,0.9134199134199135,0.9047619047619048,0.8744588744588745,0.841991341991342,0.900974025974026,0.8744588744588745,0.9491341991341992,0.8679653679653679,0.9420995670995671,0.011853549710016635,0.00031710960247247674,0.020147318230684164,0.027339213263153094
205,0.04622807502746582,0.0004010200500488281,0.8961038961038961,0.9344155844155843,"(25, 25)",0.1,9,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 9}",216,0.9437229437229437,0.9372294372294372,0.9285714285714286,0.9345238095238095,0.8982683982683982,0.913961038961039,0.8376623376623377,0.9475108225108225,0.8722943722943723,0.9388528138528138,0.010355989396116146,0.00020051005337382694,0.03823273102306427,0.011112984980946693
206,0.04592232704162598,0.0005013465881347657,0.8978354978354979,0.9397186147186147,"(25, 25)",0.1,10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.1, 'clf__n_components': 10}",215,0.9329004329004329,0.908008658008658,0.9415584415584416,0.9431818181818182,0.922077922077922,0.9502164502164502,0.8225108225108225,0.941017316017316,0.8701298701298701,0.9561688311688312,0.010638086091984156,9.536743164062499e-08,0.045100663257624254,0.016733295725807916
