,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.34088807106018065,0.11142868995666504,0.7385281385281385,0.7873376623376623,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 12}",487,0.49567099567099565,0.5075757575757576,0.8831168831168831,0.862012987012987,0.7922077922077922,0.8387445887445888,0.7510822510822511,0.8814935064935064,0.7705627705627706,0.8468614718614719,0.02965492957441964,0.005237437066224579,0.12957686947080257,0.1406372684909002
11,0.3348361015319824,0.11280989646911621,0.8199134199134199,0.8305194805194805,"(25,)",0.001,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 13}",446,0.8831168831168831,0.8073593073593074,0.8528138528138528,0.8008658008658008,0.7727272727272727,0.8300865800865801,0.7878787878787878,0.8793290043290043,0.803030303030303,0.83495670995671,0.02271052378457628,0.00796103919242377,0.04150880874586362,0.027633242155737536
12,0.35735211372375486,0.11833038330078124,0.8225108225108225,0.8522727272727272,"(25,)",0.001,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 14}",442,0.9112554112554112,0.8701298701298701,0.8809523809523809,0.8609307359307359,0.7727272727272727,0.8365800865800865,0.7554112554112554,0.8344155844155844,0.7922077922077922,0.8593073593073594,0.015185357474699741,0.0029501792959254103,0.06195166690908506,0.01420183956911191
13,0.37694129943847654,0.11438536643981934,0.8458874458874459,0.8764069264069263,"(25,)",0.001,15,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 15}",431,0.9523809523809523,0.8690476190476191,0.8571428571428571,0.8430735930735931,0.8528138528138528,0.8852813852813853,0.7337662337662337,0.887987012987013,0.8333333333333334,0.8966450216450217,0.01786643511639728,0.0031294307453111204,0.06963375369786164,0.0189087569147358
14,0.3529527187347412,0.11108412742614746,0.8467532467532467,0.8725108225108225,"(25,)",0.001,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 16}",430,0.9372294372294372,0.8728354978354979,0.8636363636363636,0.8901515151515151,0.8225108225108225,0.8560606060606061,0.7727272727272727,0.8771645021645021,0.8376623376623377,0.8663419913419913,0.014790369345940208,0.005947676470445791,0.05407617824979113,0.011328020872839408
15,0.38195362091064455,0.11226382255554199,0.8380952380952381,0.8755411255411255,"(25,)",0.001,17,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 17}",438,0.8679653679653679,0.8474025974025974,0.8766233766233766,0.8701298701298701,0.841991341991342,0.8906926406926406,0.7835497835497836,0.8933982683982684,0.8203463203463204,0.8760822510822511,0.02572483001317754,0.0030799572393174802,0.033710688024124295,0.01655172033467725
16,0.38831748962402346,0.118829345703125,0.8476190476190476,0.8860389610389611,"(25,)",0.001,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 18}",428,0.8917748917748918,0.8668831168831169,0.8593073593073594,0.8977272727272727,0.841991341991342,0.8793290043290043,0.7965367965367965,0.8971861471861472,0.8484848484848485,0.8890692640692641,0.007632798598660033,0.006564921409584392,0.03075116993104423,0.011679289447146064
17,0.3958169460296631,0.11338868141174316,0.8389610389610389,0.8704545454545454,"(25,)",0.001,19,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'filter__n': 19}",436,0.9047619047619048,0.8317099567099567,0.854978354978355,0.8685064935064936,0.8225108225108225,0.8820346320346321,0.7813852813852814,0.8798701298701299,0.8311688311688312,0.8901515151515151,0.015924993293955775,0.0034097355002888755,0.040577344261300385,0.02057017410578851
18,0.3198985576629639,0.11521105766296387,0.6965367965367966,0.7159090909090909,"(25,)",0.006,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 2}",500,0.7142857142857143,0.7413419913419913,0.7056277056277056,0.7023809523809523,0.6861471861471862,0.6991341991341992,0.7229437229437229,0.7472943722943723,0.6536796536796536,0.6893939393939394,0.0182893249659136,0.006214579765978299,0.024656330503719726,0.02366148388428078
19,0.3400575160980225,0.11009054183959961,0.8008658008658008,0.8405844155844155,"(25,)",0.006,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 3}",454,0.79004329004329,0.8528138528138528,0.8744588744588745,0.8506493506493507,0.7857142857142857,0.8317099567099567,0.7705627705627706,0.8235930735930735,0.7835497835497836,0.8441558441558441,0.005413672489405328,0.006000203955272718,0.03736510065288329,0.0112345794565896
20,0.31469159126281737,0.11590723991394043,0.8783549783549783,0.9093073593073593,"(25,)",0.006,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 4}",383,0.8701298701298701,0.9193722943722944,0.9329004329004329,0.9085497835497836,0.8658008658008658,0.8847402597402597,0.854978354978355,0.9204545454545454,0.8679653679653679,0.9134199134199135,0.014099729609530088,1.7615503110169648e-05,0.02776643759450144,0.013012241008821772
21,0.329182767868042,0.11641902923583984,0.8722943722943723,0.9075757575757576,"(25,)",0.006,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 5}",389,0.8463203463203464,0.8988095238095238,0.9090909090909091,0.8977272727272727,0.935064935064935,0.9296536796536796,0.8766233766233766,0.9258658008658008,0.7943722943722944,0.8858225108225108,0.022227501132468547,0.008606606528806255,0.04911083221088059,0.017140615971389047
22,0.3319121837615967,0.11414890289306641,0.8965367965367965,0.9191558441558442,"(25,)",0.006,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 6}",333,0.8614718614718615,0.9047619047619048,0.935064935064935,0.9307359307359307,0.9177489177489178,0.9188311688311688,0.8787878787878788,0.9193722943722944,0.8896103896103896,0.922077922077922,0.01974838519419565,0.005244891751854573,0.02655906779251595,0.008366297874496834
23,0.31906991004943847,0.11638002395629883,0.8722943722943723,0.8945887445887447,"(25,)",0.006,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 7}",389,0.8809523809523809,0.900974025974026,0.9112554112554112,0.8831168831168831,0.841991341991342,0.8636363636363636,0.8571428571428571,0.9053030303030303,0.8701298701298701,0.9199134199134199,0.012465563451430487,0.005629116704779033,0.0234326729051504,0.019424522693171544
24,0.322829532623291,0.11585302352905273,0.8805194805194805,0.9074675324675325,"(25,)",0.006,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 8}",380,0.8246753246753247,0.9058441558441559,0.9155844155844156,0.91504329004329,0.9069264069264069,0.9155844155844156,0.9307359307359307,0.9101731601731602,0.8246753246753247,0.8906926406926406,0.009493309721755739,0.005143646948570073,0.04622922623103895,0.009106356696087732
25,0.3212472438812256,0.11854820251464844,0.9095238095238095,0.9255411255411256,"(25,)",0.006,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 9}",269,0.9285714285714286,0.9063852813852814,0.961038961038961,0.9442640692640693,0.9307359307359307,0.9356060606060606,0.8679653679653679,0.9301948051948052,0.8593073593073594,0.9112554112554112,0.010380312931435876,0.0034658440397604905,0.03928198734900663,0.014453624263893112
26,0.3070032596588135,0.10983319282531738,0.8935064935064935,0.9165584415584416,"(25,)",0.006,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 10}",344,0.948051948051948,0.935064935064935,0.9069264069264069,0.887987012987013,0.9090909090909091,0.9307359307359307,0.8354978354978355,0.9101731601731602,0.8679653679653679,0.9188311688311688,0.014086604816753568,0.003643528375116476,0.03851111059096834,0.01676755879382191
27,0.3117833614349365,0.12124047279357911,0.8878787878787879,0.9047619047619048,"(25,)",0.006,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'filter__n': 11}",361,0.9047619047619048,0.8906926406926406,0.9285714285714286,0.9161255411255411,0.9025974025974026,0.8831168831168831,0.8333333333333334,0.9172077922077922,0.8701298701298701,0.9166666666666666,0.008616886992450614,0.007061097497976069,0.033008480589970995,0.01477976221184814
