,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
39,0.07951207160949707,0.020052766799926756,0.8688311688311688,0.9340909090909092,"(25,)",0.01,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 5}",301,0.9393939393939394,0.9361471861471862,0.9437229437229437,0.9388528138528138,0.8701298701298701,0.9063852813852814,0.8398268398268398,0.9496753246753247,0.7510822510822511,0.9393939393939394,0.011095562411474061,0.0012282186323585781,0.07112753038455713,0.014597958476164402
40,0.088535737991333,0.023863458633422853,0.8787878787878788,0.9340909090909092,"(25,)",0.01,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 6}",255,0.9632034632034632,0.9626623376623377,0.9242424242424242,0.933982683982684,0.8593073593073594,0.9085497835497836,0.8528138528138528,0.9334415584415584,0.7943722943722944,0.9318181818181818,0.0161007196695919,0.0005114922331619358,0.05894444528784526,0.017171338228081357
41,0.11029314994812012,0.025868988037109374,0.8822510822510823,0.9415584415584416,"(25,)",0.01,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 7}",244,0.9134199134199135,0.9453463203463204,0.8896103896103896,0.922077922077922,0.8614718614718615,0.9258658008658008,0.854978354978355,0.9372294372294372,0.8917748917748918,0.9772727272727273,0.015377054110081495,0.0025477856281036844,0.02140997925346883,0.019669001598520745
42,0.11249942779541015,0.029979944229125977,0.8714285714285714,0.9380952380952381,"(25,)",0.01,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 8}",294,0.9545454545454546,0.948051948051948,0.9307359307359307,0.9577922077922078,0.8095238095238095,0.9058441558441559,0.854978354978355,0.9485930735930735,0.8073593073593074,0.9301948051948052,0.01064210156116175,0.003507683816412655,0.061046636096019506,0.018438331729987465
43,0.11350207328796387,0.03088231086730957,0.8852813852813853,0.9326839826839827,"(25,)",0.01,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 9}",227,0.9675324675324676,0.9453463203463204,0.9155844155844156,0.9329004329004329,0.8874458874458875,0.913961038961039,0.8441558441558441,0.9377705627705628,0.8116883116883117,0.9334415584415584,0.012063748964726555,0.002232984339376675,0.054397518069090135,0.010367038973877104
44,0.13375554084777833,0.0346926212310791,0.858008658008658,0.936038961038961,"(25,)",0.01,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 10}",341,0.9242424242424242,0.9182900432900433,0.8528138528138528,0.9274891774891775,0.829004329004329,0.9453463203463204,0.8787878787878788,0.948051948051948,0.8051948051948052,0.941017316017316,0.005884193764660813,0.004431737032590142,0.041173360214457666,0.011347649030058976
45,0.11671042442321777,0.03399052619934082,0.8701298701298701,0.9321428571428572,"(25,)",0.01,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 11}",297,0.9393939393939394,0.9426406926406926,0.8917748917748918,0.939935064935065,0.8636363636363636,0.9123376623376623,0.8116883116883117,0.9377705627705628,0.8441558441558441,0.928030303030303,0.014645135987560587,0.0034499100070139645,0.04335492972659494,0.01106122023692748
46,0.12302742004394532,0.035293865203857425,0.8441558441558441,0.9265151515151514,"(25,)",0.01,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 12}",363,0.9307359307359307,0.9323593073593074,0.9090909090909091,0.9307359307359307,0.7965367965367965,0.9134199134199135,0.8246753246753247,0.9318181818181818,0.7597402597402597,0.9242424242424242,0.008161597496046688,0.0019440488215802395,0.06555261898343509,0.007165777210929357
47,0.13596177101135254,0.04030752182006836,0.8779220779220779,0.9329004329004329,"(25,)",0.01,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 13}",261,0.9285714285714286,0.9296536796536796,0.8939393939393939,0.9188311688311688,0.8506493506493507,0.926948051948052,0.8484848484848485,0.9577922077922078,0.8679653679653679,0.9312770562770563,0.0153685373138116,0.004535377349199389,0.030104482512058377,0.01316170388682541
48,0.1253272533416748,0.04281396865844726,0.8649350649350649,0.925,"(25,)",0.01,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 14}",319,0.961038961038961,0.9291125541125541,0.9004329004329005,0.9237012987012987,0.829004329004329,0.9145021645021645,0.7727272727272727,0.9291125541125541,0.8614718614718615,0.9285714285714286,0.006846349989464423,0.0010798105568440512,0.06372023803779622,0.005629786495082242
49,0.1541163444519043,0.04451808929443359,0.8727272727272727,0.9344155844155845,"(25,)",0.01,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 16}",290,0.9177489177489178,0.9361471861471862,0.9372294372294372,0.9323593073593074,0.854978354978355,0.9301948051948052,0.79004329004329,0.9448051948051948,0.8636363636363636,0.9285714285714286,0.012158208052593081,0.004530829602302369,0.051810785455851716,0.005781692809174463
50,0.16082801818847656,0.04742593765258789,0.8662337662337662,0.9293290043290042,"(25,)",0.01,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 18}",314,0.9177489177489178,0.9015151515151515,0.9372294372294372,0.935064935064935,0.8441558441558441,0.9166666666666666,0.8441558441558441,0.9545454545454546,0.7878787878787878,0.9388528138528138,0.018753746835965975,0.006177916033232662,0.054421628155212905,0.018403360639826838
51,0.17005414962768556,0.04973163604736328,0.8744588744588745,0.9269480519480519,"(25,)",0.01,20,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 20}",279,0.9696969696969697,0.9145021645021645,0.9090909090909091,0.9231601731601732,0.8354978354978355,0.9215367965367965,0.8268398268398268,0.9329004329004329,0.8311688311688312,0.9426406926406926,0.016677927401137382,0.004235153656258723,0.0564433108675554,0.009800200365949578
52,0.1692589282989502,0.05965867042541504,0.8523809523809524,0.915909090909091,"(25,)",0.01,25,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 25}",348,0.9155844155844156,0.8690476190476191,0.8225108225108225,0.9204545454545454,0.8528138528138528,0.9193722943722944,0.8744588744588745,0.9426406926406926,0.7965367965367965,0.928030303030303,0.010676126447819949,0.0014179886622988239,0.04121430384558236,0.02486022845711698
53,0.19481821060180665,0.06998620033264161,0.8878787878787879,0.9277056277056277,"(25,)",0.01,30,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 30}",214,0.961038961038961,0.9085497835497836,0.8831168831168831,0.9247835497835498,0.8701298701298701,0.922077922077922,0.8506493506493507,0.935064935064935,0.8744588744588745,0.948051948051948,0.012282420520275983,0.001918063611797874,0.03809523809523809,0.013230934447586364
54,0.06256632804870606,0.01353597640991211,0.9432900432900433,0.9691558441558442,"(25,)",0.06,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 2}",5,0.974025974025974,0.9680735930735931,0.9826839826839827,0.9707792207792207,0.9458874458874459,0.9691558441558441,0.9134199134199135,0.966991341991342,0.9004329004329005,0.9707792207792207,0.0069566535007482685,0.001520662675296143,0.03234898994332363,0.001491780167975124
55,0.07279381752014161,0.016744518280029298,0.9251082251082251,0.9728354978354978,"(25,)",0.06,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 3}",40,0.9761904761904762,0.9696969696969697,0.9632034632034632,0.9686147186147186,0.9285714285714286,0.9642857142857143,0.9177489177489178,0.9826839826839827,0.8398268398268398,0.9788961038961039,0.008451147152169046,0.002468427974846487,0.0477487411346339,0.006848178363444329
56,0.07139019966125489,0.01945152282714844,0.9168831168831169,0.9708874458874458,"(25,)",0.06,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 4}",60,0.8831168831168831,0.9702380952380952,0.987012987012987,0.9637445887445888,0.8917748917748918,0.9615800865800865,0.9155844155844156,0.9805194805194806,0.9069264069264069,0.9783549783549783,0.006768036501448716,0.0019131887112828448,0.03684997393078861,0.0075711179361007425
