,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustGMM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.21577348709106445,0.03429136276245117,0.8177489177489178,0.8721861471861472,"(25,)",0.001,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 12}",376,0.9393939393939394,0.8701298701298701,0.8246753246753247,0.8636363636363636,0.7792207792207793,0.8690476190476191,0.7294372294372294,0.8912337662337663,0.816017316017316,0.8668831168831169,0.025941046207230797,0.0025681926576426738,0.0694720902224614,0.009778664067598723
11,0.23943672180175782,0.03168401718139648,0.8255411255411256,0.8734848484848484,"(25,)",0.001,13,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 13}",363,0.922077922077922,0.8787878787878788,0.8354978354978355,0.8603896103896104,0.7857142857142857,0.8706709956709957,0.7922077922077922,0.8961038961038961,0.7922077922077922,0.8614718614718615,0.03068327748319279,0.007225791456236416,0.051433235464170175,0.013141220118320798
12,0.2583873748779297,0.03920392990112305,0.8238095238095238,0.8762987012987011,"(25,)",0.001,14,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 14}",368,0.9285714285714286,0.8809523809523809,0.8354978354978355,0.8955627705627706,0.7532467532467533,0.8528138528138528,0.7510822510822511,0.8560606060606061,0.8506493506493507,0.8961038961038961,0.042342461516775266,0.011595108326528929,0.06648369786962624,0.018687565103159623
13,0.2468642234802246,0.04271402359008789,0.7956709956709956,0.8659090909090909,"(25,)",0.001,16,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 16}",406,0.8939393939393939,0.8706709956709957,0.8722943722943723,0.8717532467532467,0.8073593073593074,0.8695887445887446,0.6320346320346321,0.8652597402597403,0.7727272727272727,0.8522727272727273,0.04822839808566534,0.013829114959783607,0.0927013597528947,0.007165777210929362
14,0.26189618110656737,0.04321513175964355,0.7627705627705628,0.8629870129870131,"(25,)",0.001,18,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 18}",432,0.8831168831168831,0.8436147186147186,0.8744588744588745,0.895021645021645,0.6190476190476191,0.8674242424242424,0.7207792207792207,0.8484848484848485,0.7164502164502164,0.8603896103896104,0.01971187540049596,0.01798491397844678,0.10151122856762569,0.018101114437628157
15,0.2634005069732666,0.04802751541137695,0.7722943722943723,0.8636363636363636,"(25,)",0.001,20,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 20}",423,0.9285714285714286,0.8874458874458875,0.8203463203463204,0.8717532467532467,0.6493506493506493,0.8733766233766234,0.7467532467532467,0.841991341991342,0.7164502164502164,0.8436147186147186,0.034519351713145296,0.034301323254302615,0.09551710409903157,0.01787189473314662
16,0.32105679512023927,0.06103110313415527,0.6099567099567099,0.7227272727272728,"(25,)",0.001,25,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 25}",486,0.1774891774891775,0.15963203463203463,0.7272727272727273,0.836038961038961,0.7359307359307359,0.8517316017316018,0.7683982683982684,0.9025974025974026,0.6406926406926406,0.8636363636363636,0.05580248776218281,0.01925146906035694,0.22032207999070205,0.2824062811963498
17,0.3276660919189453,0.06778569221496582,0.49047619047619045,0.5865800865800865,"(25,)",0.001,30,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.001, 'addClustGMM__n_clusters': 30}",511,0.18398268398268397,0.13095238095238096,0.7489177489177489,0.8430735930735931,0.1471861471861472,0.19264069264069264,0.7251082251082251,0.8858225108225108,0.6471861471861472,0.8804112554112554,0.0691810000756221,0.026574537692994043,0.2676522238585255,0.3476942781667287
18,0.07209262847900391,0.0062160491943359375,0.8865800865800866,0.9300865800865801,"(25,)",0.006,2,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 2}",160,0.9329004329004329,0.9475108225108225,0.935064935064935,0.9318181818181818,0.854978354978355,0.9101731601731602,0.8268398268398268,0.922077922077922,0.8831168831168831,0.9388528138528138,0.017940637737343466,0.002508322539378978,0.042604968884215055,0.012993324584629934
19,0.08863596916198731,0.01042766571044922,0.9008658008658008,0.9366883116883116,"(25,)",0.006,3,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 3}",97,0.9653679653679653,0.9258658008658008,0.9437229437229437,0.9491341991341992,0.8506493506493507,0.9226190476190477,0.8658008658008658,0.9502164502164502,0.8787878787878788,0.9356060606060606,0.023553454299917665,0.00322410456788772,0.04524586192364993,0.011438119126073886
20,0.07580180168151855,0.009425020217895508,0.8735930735930736,0.9336580086580085,"(25,)",0.006,4,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 4}",215,0.9437229437229437,0.9318181818181818,0.8787878787878788,0.9420995670995671,0.8441558441558441,0.9253246753246753,0.8225108225108225,0.9334415584415584,0.8787878787878788,0.9356060606060606,0.005684198880041536,0.0027715470586431095,0.04110503020075921,0.005439321157198729
21,0.09324812889099121,0.012633991241455079,0.8571428571428571,0.9267316017316016,"(25,)",0.006,5,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 5}",288,0.9329004329004329,0.9318181818181818,0.8961038961038961,0.9420995670995671,0.8441558441558441,0.9237012987012987,0.7683982683982684,0.9058441558441559,0.8441558441558441,0.9301948051948052,0.02660557795350548,0.004621103400492999,0.055623915514253934,0.011995912361401798
22,0.12784504890441895,0.015134620666503906,0.8766233766233766,0.9320346320346321,"(25,)",0.006,6,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 6}",198,0.9155844155844156,0.9318181818181818,0.9372294372294372,0.9356060606060606,0.8614718614718615,0.9182900432900433,0.8138528138528138,0.9383116883116883,0.854978354978355,0.9361471861471862,0.025454859850399376,0.009922756043343353,0.04433796581495885,0.007183734534751561
23,0.12243752479553223,0.019642972946166994,0.8653679653679653,0.919047619047619,"(25,)",0.006,7,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 7}",254,0.948051948051948,0.926948051948052,0.9437229437229437,0.9329004329004329,0.7770562770562771,0.887987012987013,0.816017316017316,0.9383116883116883,0.841991341991342,0.9090909090909091,0.03820952013837494,0.010894488401332869,0.06893047371051253,0.01838107166777834
24,0.12653670310974122,0.028676223754882813,0.8761904761904762,0.9285714285714286,"(25,)",0.006,8,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 8}",202,0.9632034632034632,0.9188311688311688,0.8571428571428571,0.9345238095238095,0.8376623376623377,0.9188311688311688,0.8441558441558441,0.9383116883116883,0.8787878787878788,0.9323593073593074,0.037937055857677426,0.006956632868723769,0.04571969664946644,0.008177980730438371
25,0.16112208366394043,0.03068199157714844,0.8766233766233766,0.9290043290043289,"(25,)",0.006,9,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 9}",198,0.9523809523809523,0.9188311688311688,0.8701298701298701,0.9274891774891775,0.8809523809523809,0.9366883116883117,0.8593073593073594,0.9312770562770563,0.8203463203463204,0.9307359307359307,0.02264776675092971,0.006971073641516674,0.04305128966390237,0.005882111792944257
26,0.16347203254699708,0.029796266555786134,0.8601731601731601,0.9270562770562771,"(25,)",0.006,10,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 10}",275,0.9545454545454546,0.926948051948052,0.8852813852813853,0.9329004329004329,0.8008658008658008,0.9090909090909091,0.79004329004329,0.9372294372294372,0.8701298701298701,0.9291125541125541,0.06713449303697167,0.008865590565623865,0.06011863361518295,0.009639935472572882
27,0.1396719455718994,0.04120941162109375,0.8679653679653679,0.9283549783549784,"(25,)",0.006,11,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 11}",239,0.9675324675324676,0.9356060606060606,0.8484848484848485,0.9145021645021645,0.829004329004329,0.933982683982684,0.8484848484848485,0.9329004329004329,0.8463203463203464,0.9247835497835498,0.018847829848572896,0.013568746367159679,0.0503171106356547,0.007868493822204992
28,0.1468907356262207,0.03389019966125488,0.8523809523809524,0.9166666666666666,"(25,)",0.006,12,"{'NN__hidden_layer_sizes': (25,), 'NN__learning_rate_init': 0.006, 'addClustGMM__n_clusters': 12}",302,0.9696969696969697,0.9388528138528138,0.8246753246753247,0.9166666666666666,0.8051948051948052,0.8712121212121212,0.8095238095238095,0.9301948051948052,0.8528138528138528,0.9264069264069265,0.031936198868048424,0.004938510970538885,0.06098213559459856,0.023816901651092053
