,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,param_addClustKM__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
176,0.17035317420959473,0.05023655891418457,0.7307359307359307,0.8985930735930736,"(25, 25)",0.01,18,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 18}",302,0.7445887445887446,0.9145021645021645,0.7619047619047619,0.8690476190476191,0.7359307359307359,0.8874458874458875,0.6991341991341992,0.9145021645021645,0.7121212121212122,0.9074675324675324,0.00843912495859345,0.002208058553819321,0.022519145980328895,0.01778846823489552
177,0.18221006393432618,0.05133123397827148,0.7346320346320346,0.9119047619047619,"(25, 25)",0.01,20,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 20}",293,0.8268398268398268,0.91504329004329,0.6774891774891775,0.908008658008658,0.7835497835497836,0.9242424242424242,0.6796536796536796,0.908008658008658,0.7056277056277056,0.9042207792207793,0.01358579163803047,0.003129585723003968,0.060040652632331805,0.007091841959050127
178,0.20144915580749512,0.06157088279724121,0.7285714285714285,0.8937229437229437,"(25, 25)",0.01,25,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 25}",306,0.8311688311688312,0.920995670995671,0.6493506493506493,0.9025974025974026,0.7857142857142857,0.8820346320346321,0.7229437229437229,0.8571428571428571,0.6536796536796536,0.9058441558441559,0.017744242377814377,0.005295971267085395,0.07170483110586391,0.022109730078968416
179,0.2226001262664795,0.07249879837036133,0.7766233766233767,0.8865800865800866,"(25, 25)",0.01,30,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.01, 'addClustKM__n_clusters': 30}",186,0.7619047619047619,0.9101731601731602,0.7878787878787878,0.8387445887445888,0.7186147186147186,0.8804112554112554,0.7597402597402597,0.9101731601731602,0.854978354978355,0.8933982683982684,0.019793857581182923,0.0016927534827720161,0.04501748232504127,0.02640470858616552
180,0.06727871894836426,0.01253371238708496,0.9142857142857143,0.9436147186147187,"(25, 25)",0.06,2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 2}",4,0.8982683982683982,0.939935064935065,0.8982683982683982,0.9485930735930735,0.9437229437229437,0.9567099567099567,0.9090909090909091,0.9307359307359307,0.922077922077922,0.9420995670995671,0.01008386347785529,0.001707463436507338,0.017131046699055765,0.00869445790839607
181,0.0758016586303711,0.01594228744506836,0.8606060606060606,0.9453463203463205,"(25, 25)",0.06,3,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 3}",33,0.9264069264069265,0.9431818181818182,0.9025974025974026,0.9285714285714286,0.816017316017316,0.9491341991341992,0.8874458874458875,0.9431818181818182,0.7705627705627706,0.9626623376623377,0.009376160723508947,0.0019130412291544908,0.05815385330825404,0.010999632854780865
182,0.0741002082824707,0.020353984832763673,0.7904761904761904,0.9332251082251082,"(25, 25)",0.06,4,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 4}",156,0.8593073593073594,0.9507575757575758,0.8766233766233766,0.9177489177489178,0.645021645021645,0.9393939393939394,0.696969696969697,0.9383116883116883,0.8744588744588745,0.9199134199134199,0.012578044979960314,0.0038389730960450997,0.09910867551727903,0.012554112554112571
183,0.08352227210998535,0.02045440673828125,0.7744588744588745,0.9363636363636365,"(25, 25)",0.06,5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 5}",193,0.8593073593073594,0.9323593073593074,0.8766233766233766,0.9415584415584416,0.9437229437229437,0.948051948051948,0.6558441558441559,0.9561688311688312,0.5367965367965368,0.9036796536796536,0.013262146631593795,0.0019902334106047296,0.15286596366922994,0.01811146458610462
184,0.09013924598693848,0.02356853485107422,0.7536796536796537,0.9341991341991343,"(25, 25)",0.06,6,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 6}",247,0.7467532467532467,0.9383116883116883,0.7857142857142857,0.9507575757575758,0.6233766233766234,0.9107142857142857,0.7532467532467533,0.9307359307359307,0.8593073593073594,0.9404761904761905,0.010796444763260835,0.0016450413241136034,0.07643359479654864,0.01337182418566875
185,0.11059904098510742,0.02827005386352539,0.7554112554112554,0.9405844155844155,"(25, 25)",0.06,7,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 7}",239,0.7965367965367965,0.9442640692640693,0.7532467532467533,0.9188311688311688,0.8095238095238095,0.9545454545454546,0.6774891774891775,0.9291125541125541,0.7402597402597403,0.9561688311688312,0.023875662235306547,0.0024669719374533303,0.0467452293911449,0.014533628721821934
186,0.11821522712707519,0.02967867851257324,0.7216450216450216,0.9347402597402598,"(25, 25)",0.06,8,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 8}",314,0.7467532467532467,0.9442640692640693,0.645021645021645,0.9377705627705628,0.7207792207792207,0.9274891774891775,0.6645021645021645,0.9242424242424242,0.8311688311688312,0.939935064935065,0.017381452033661128,0.0028247546319128884,0.06597436683962801,0.007611234187236919
187,0.12022051811218262,0.032491540908813475,0.8554112554112554,0.9333333333333332,"(25, 25)",0.06,9,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 9}",43,0.8852813852813853,0.9318181818181818,0.7251082251082251,0.9145021645021645,0.854978354978355,0.9242424242424242,0.9004329004329005,0.946969696969697,0.9112554112554112,0.9491341991341992,0.01819047236828547,0.0010781479280845194,0.06784808034100454,0.013230049168775895
188,0.13586125373840333,0.034794282913208005,0.829004329004329,0.9246753246753248,"(25, 25)",0.06,10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 10}",79,0.8333333333333334,0.9172077922077922,0.8636363636363636,0.8977272727272727,0.8744588744588745,0.9166666666666666,0.6818181818181818,0.9485930735930735,0.8917748917748918,0.9431818181818182,0.020850014192237913,0.0029318606120299568,0.07601070882152026,0.018765122772028787
189,0.12112193107604981,0.035795736312866214,0.8203463203463204,0.9240259740259742,"(25, 25)",0.06,11,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 11}",98,0.8095238095238095,0.8939393939393939,0.8246753246753247,0.9112554112554112,0.8787878787878788,0.922077922077922,0.9047619047619048,0.9420995670995671,0.683982683982684,0.9507575757575758,0.012270289050785798,0.0025681964283246353,0.07651446266765609,0.020558782935291668
190,0.1340567111968994,0.03800053596496582,0.8848484848484849,0.9397186147186147,"(25, 25)",0.06,12,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 12}",18,0.8982683982683982,0.9377705627705628,0.935064935064935,0.935064935064935,0.9285714285714286,0.9512987012987013,0.8311688311688312,0.9377705627705628,0.8311688311688312,0.9366883116883117,0.008410525730687079,0.0033469382927016757,0.04555544357082696,0.005874141448100398
191,0.14167637825012208,0.038703298568725585,0.8826839826839827,0.9347402597402598,"(25, 25)",0.06,13,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 13}",20,0.8722943722943723,0.946969696969697,0.9177489177489178,0.9242424242424242,0.935064935064935,0.9334415584415584,0.8636363636363636,0.941017316017316,0.8246753246753247,0.928030303030303,0.009317918965207346,0.0028431205312883204,0.039519802739488144,0.00831715413716057
192,0.13496074676513672,0.04052014350891113,0.8186147186147186,0.9225108225108226,"(25, 25)",0.06,14,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 14}",100,0.7705627705627706,0.9172077922077922,0.8181818181818182,0.9134199134199135,0.8766233766233766,0.9274891774891775,0.7597402597402597,0.920995670995671,0.8679653679653679,0.9334415584415584,0.020211616524346766,0.002977299381619971,0.04811625508584071,0.007173945203106699
193,0.1429887294769287,0.046217489242553714,0.8038961038961039,0.920021645021645,"(25, 25)",0.06,16,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 16}",126,0.8311688311688312,0.8896103896103896,0.8376623376623377,0.9318181818181818,0.8354978354978355,0.9242424242424242,0.670995670995671,0.9345238095238095,0.8441558441558441,0.9199134199134199,0.01333361450093397,0.0014937620527279392,0.06658228200772424,0.0160757096343092
194,0.15701770782470703,0.04753198623657227,0.7316017316017316,0.9196969696969697,"(25, 25)",0.06,18,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 18}",299,0.6948051948051948,0.9215367965367965,0.79004329004329,0.9134199134199135,0.7272727272727273,0.8814935064935064,0.6558441558441559,0.9567099567099567,0.79004329004329,0.9253246753246753,0.017654462500567316,0.002865778735763159,0.052806755608578,0.02409947417393129
195,0.16433124542236327,0.05334196090698242,0.7783549783549784,0.9265151515151515,"(25, 25)",0.06,20,"{'NN__hidden_layer_sizes': (25, 25), 'NN__learning_rate_init': 0.06, 'addClustKM__n_clusters': 20}",180,0.6731601731601732,0.8928571428571429,0.8073593073593074,0.9388528138528138,0.9069264069264069,0.9518398268398268,0.7164502164502164,0.9199134199134199,0.7878787878787878,0.9291125541125541,0.01753419059931382,0.0020937994742036103,0.08044962756929754,0.019883400109011875
